timestamp,vehicle_gps_latitude,vehicle_gps_longitude,route_risk_level,Risk_Level,Delay_Probability,Actual_Delay_Status
2024-08-17 23:00:00,36.54128734264372,-75.98184888199549,9.80620876054374,High Risk,0.7633333333333333,0
2024-02-22 21:00:00,31.420000020676024,-101.58647022257692,2.382377724098935,High Risk,0.7633333333333333,0
2024-05-28 17:00:00,36.42379457363933,-119.6841379401898,9.295867878002548,High Risk,0.7633333333333333,0
2024-05-23 19:00:00,49.68717231671516,-112.60782809621546,9.47428358931161,High Risk,0.76,0
2024-06-20 01:00:00,49.37217179667246,-70.00226787416251,0.1113478937810265,High Risk,0.76,0
2024-08-25 16:00:00,30.03398922505333,-79.82477935493763,6.885289687647679,High Risk,0.76,1
2024-06-22 18:00:00,31.79352545666981,-70.03108501616157,9.869995124026476,High Risk,0.76,1
2024-03-29 10:00:00,30.263098841951184,-70.58755640497296,0.1116203841152005,High Risk,0.76,0
2024-07-28 00:00:00,40.95166196652963,-113.98465736746006,2.245217131615452,High Risk,0.76,1
2024-05-31 02:00:00,31.335187005852397,-73.35332995479965,9.75226584620135,High Risk,0.76,0
2023-12-20 20:00:00,47.04492454060589,-80.29387001923985,9.982729104782734,High Risk,0.76,0
2023-12-10 14:00:00,48.64527215169876,-74.02782414376117,9.870869913582927,High Risk,0.76,0
2023-12-07 06:00:00,45.00675477078897,-80.79195626558518,9.730551472725107,High Risk,0.7566666666666667,0
2024-05-27 14:00:00,46.64584381589046,-74.92453141472959,9.999807340306742,High Risk,0.7566666666666667,0
2023-12-28 10:00:00,49.60762982894683,-71.52945421832227,6.95926454178402,High Risk,0.7566666666666667,1
2024-01-19 06:00:00,49.99919294316119,-70.19950115713152,9.9986937279699,High Risk,0.7566666666666667,0
2024-06-02 15:00:00,30.07722025694242,-81.73400180061321,8.259289382990382,High Risk,0.7566666666666667,1
2024-06-07 06:00:00,46.15827326067394,-115.62800088516909,9.987913839326952,High Risk,0.7566666666666667,0
2024-02-18 22:00:00,47.77123518800924,-78.74729936674792,1.0079218236148844,High Risk,0.7566666666666667,1
2024-01-28 22:00:00,30.155424317930706,-70.01841490389964,8.839619547282998,High Risk,0.7566666666666667,0
2024-08-11 12:00:00,30.32521785329273,-119.72473712702198,9.999999691898935,High Risk,0.7566666666666667,1
2024-08-15 02:00:00,34.89295587781238,-70.11794323478631,7.249671150316251,High Risk,0.7566666666666667,1
2024-06-18 07:00:00,30.05091161054508,-88.34673949807575,9.99957565125591,High Risk,0.7566666666666667,0
2024-05-04 22:00:00,34.63315892033942,-102.39977044605114,5.016552979141365,High Risk,0.7566666666666667,1
2024-04-17 22:00:00,31.619759243393,-112.76885384217198,9.477843912569329,High Risk,0.7566666666666667,1
2024-01-05 21:00:00,44.52663335702983,-70.00164827997239,2.23714688068059,High Risk,0.7566666666666667,0
2024-04-19 03:00:00,49.72319326370501,-107.67947494605713,9.761539035715058,High Risk,0.7566666666666667,1
2024-04-25 11:00:00,47.07930572966118,-113.77986721605993,5.913071518944159,High Risk,0.7566666666666667,0
2024-05-10 17:00:00,42.09091394280472,-74.07723792776844,9.741635596076229,High Risk,0.7566666666666667,1
2024-01-13 00:00:00,31.96230841489417,-81.04669797624028,9.996875207302583,High Risk,0.7566666666666667,1
2024-07-23 12:00:00,32.692681918857794,-70.38430131373335,2.736380347442016,High Risk,0.7566666666666667,0
2024-08-25 09:00:00,46.79149828296243,-71.63854180918221,9.96514085254032,High Risk,0.7566666666666667,0
2023-12-13 04:00:00,33.486378778400294,-70.0594057180329,8.927116675680919,High Risk,0.7566666666666667,0
2024-02-23 17:00:00,33.12943436683135,-98.91537052276018,1.9171498475541249,High Risk,0.7566666666666667,1
2024-06-24 14:00:00,36.046155624674284,-112.64102782441574,0.9982471743211404,High Risk,0.7533333333333333,0
2024-08-27 10:00:00,39.5438733984204,-84.95255515158021,7.814076761619491,High Risk,0.7533333333333333,1
2024-06-26 04:00:00,30.372218707627965,-119.1530117365986,0.0067261003358099,High Risk,0.7533333333333333,0
2024-05-25 00:00:00,30.136098466036074,-70.09589330413519,9.908553792915606,High Risk,0.7533333333333333,1
2024-06-28 19:00:00,49.11781648175754,-70.21489760636597,0.210977530115031,High Risk,0.7533333333333333,0
2024-04-24 18:00:00,48.65348944254236,-70.03865785533371,9.902596163460109,High Risk,0.7533333333333333,1
2024-01-28 04:00:00,49.90257237845097,-86.3748808845703,8.890552039246005,High Risk,0.7533333333333333,1
2024-03-19 02:00:00,40.19736822479003,-75.82254360641221,0.8289643965098774,High Risk,0.7533333333333333,1
2024-07-05 16:00:00,30.15456809340974,-85.83874765414774,9.71972120503397,High Risk,0.7533333333333333,1
2024-01-13 08:00:00,37.98222119326707,-106.52212414008852,9.714495645936708,High Risk,0.7533333333333333,0
2023-12-15 10:00:00,45.16033418221745,-101.68658448368348,8.640898475704196,High Risk,0.7533333333333333,0
2024-01-25 09:00:00,36.26913249463057,-74.79874132529092,9.095434148544852,High Risk,0.7533333333333333,1
2024-08-26 21:00:00,46.86805655090822,-72.7847946538904,4.004061417973721,High Risk,0.7533333333333333,0
2024-06-08 00:00:00,30.03483757833722,-101.43973330447696,9.8315232270183,High Risk,0.7533333333333333,0
2024-02-15 17:00:00,30.103305080348733,-100.60521590040192,7.059357524947764,High Risk,0.7533333333333333,1
2024-07-26 14:00:00,32.15786838979645,-74.97067163950263,9.81021052840271,High Risk,0.7533333333333333,0
2024-01-08 05:00:00,49.74679718004589,-116.86999817426153,9.962802359599118,High Risk,0.75,0
2024-01-23 09:00:00,49.783376976925496,-111.6878971867067,9.904693724162218,High Risk,0.75,1
2024-04-10 06:00:00,35.60433386103371,-118.38419989892137,1.6052865549591075,High Risk,0.75,1
2024-04-13 11:00:00,31.61547530892029,-78.69720719391232,9.979571608681375,High Risk,0.75,1
2024-02-01 01:00:00,43.93228563416663,-79.25979598891517,0.0465625130323881,High Risk,0.75,0
2023-12-28 15:00:00,31.966318292813806,-93.26302871779552,1.2886352677537294,High Risk,0.75,1
2024-02-10 08:00:00,49.92905297912122,-88.19003021437305,8.347496781867811,High Risk,0.75,0
2024-02-24 03:00:00,30.9972789857006,-71.50620524530513,4.461267897312528,High Risk,0.75,1
2024-01-16 01:00:00,49.31109537461889,-112.14696134255556,9.9520457062435,High Risk,0.75,0
2024-03-02 09:00:00,47.67787876756995,-117.47643408149052,6.379416566630765,High Risk,0.75,0
2024-02-11 02:00:00,46.61601964829591,-79.31176759154893,9.999273998465233,High Risk,0.75,0
2024-02-08 17:00:00,46.7143494307477,-71.62859790794812,2.3339942134652154,High Risk,0.75,0
2024-07-21 23:00:00,30.29300837606166,-118.70468692675972,9.999813182565308,High Risk,0.75,0
2024-03-29 02:00:00,48.21829271502932,-70.32034029214184,9.997432308621043,High Risk,0.75,1
2024-08-02 03:00:00,38.35014651813458,-109.48741696608826,2.441715010156196,High Risk,0.75,0
2023-12-13 13:00:00,47.11629242576067,-72.75774409199089,4.884884030670515,High Risk,0.75,1
2024-04-20 21:00:00,40.37491545675717,-115.28319870117352,9.999923618431511,High Risk,0.75,1
2024-02-16 22:00:00,30.045538128858784,-119.88012685784535,6.123357671252636,High Risk,0.75,1
2024-04-23 18:00:00,48.85105869339834,-72.26525173191189,9.985626541990328,High Risk,0.7466666666666667,0
2023-12-07 12:00:00,47.37352029945157,-100.51484115664792,0.9057609895765336,High Risk,0.7466666666666667,0
2024-04-09 05:00:00,30.010690504089112,-112.09119688047902,4.840523776059978,High Risk,0.7466666666666667,0
2024-07-27 05:00:00,34.854047820763306,-70.07476955523714,9.943590934000838,High Risk,0.7466666666666667,0
2024-07-26 18:00:00,30.397107372265356,-99.10214602446474,5.767602547145594,High Risk,0.7466666666666667,0
2024-07-31 19:00:00,33.74149268574896,-72.62059966051123,7.174280116739743,High Risk,0.7466666666666667,1
2024-05-09 08:00:00,30.00858545968197,-119.03478744240944,9.849669021231982,High Risk,0.7466666666666667,1
2023-12-31 11:00:00,39.497603026039485,-90.93315030681154,6.310747249703685,High Risk,0.7466666666666667,1
2024-05-12 00:00:00,30.674521071458177,-70.01851312867123,9.847210577765445,High Risk,0.7466666666666667,1
2024-05-22 13:00:00,30.147326504688436,-77.64659173229168,7.715619759892512,High Risk,0.7466666666666667,1
2024-05-15 20:00:00,30.171255227510176,-111.23391868180744,9.06223674994262,High Risk,0.7466666666666667,0
2024-08-22 09:00:00,31.645436797118546,-119.1905636024268,7.573905570916334,High Risk,0.7466666666666667,1
2024-02-03 09:00:00,39.35855966861584,-97.817207591336,3.979916880152048,High Risk,0.7466666666666667,1
2023-12-27 11:00:00,31.27310217688096,-70.48883344916247,8.689896601781694,High Risk,0.7466666666666667,0
2024-08-14 20:00:00,40.01595461846681,-93.5024709567421,9.557872083059785,High Risk,0.7466666666666667,1
2024-08-14 16:00:00,38.78658988523508,-115.0035954977351,9.791516593794942,High Risk,0.7466666666666667,0
2024-02-15 05:00:00,32.32858956632316,-100.50249217135656,8.22989506138102,High Risk,0.7466666666666667,0
2024-06-13 22:00:00,31.116738246658976,-109.89085761889548,8.409391903611935,High Risk,0.7466666666666667,1
2023-12-23 05:00:00,34.39801846215004,-104.09770412932266,9.619386312097973,High Risk,0.7466666666666667,0
2024-04-28 23:00:00,40.78218721461823,-85.88259757859223,0.1155789540286779,High Risk,0.7466666666666667,0
2024-01-03 10:00:00,32.69075232555945,-70.08580465837787,1.6196745046688723,High Risk,0.7466666666666667,1
2024-04-28 19:00:00,45.01711589117174,-109.45616136347128,9.994134703520247,High Risk,0.7466666666666667,1
2024-03-26 22:00:00,37.52467436818403,-72.64245885417236,8.209378455826473,High Risk,0.7466666666666667,1
2024-07-08 10:00:00,47.54824021074046,-91.45080630011796,6.612770305954277,High Risk,0.7466666666666667,1
2024-07-15 19:00:00,46.35946121914864,-76.73638883916587,0.646192985749912,High Risk,0.7433333333333333,1
2024-04-13 17:00:00,49.83854220061427,-85.73728792776511,9.977259125546125,High Risk,0.7433333333333333,1
2024-06-15 19:00:00,30.00041650840978,-101.82721107850728,9.511384992670182,High Risk,0.7433333333333333,1
2024-01-31 22:00:00,30.082140571260062,-111.39309842378506,8.995060371737637,High Risk,0.7433333333333333,0
2024-08-19 17:00:00,46.66710592332299,-76.8463877683042,1.7647381447509043,High Risk,0.7433333333333333,0
2023-12-23 04:00:00,32.86354802767023,-84.40973003997274,9.041684588249169,High Risk,0.7433333333333333,1
2024-06-29 22:00:00,37.30843406585901,-105.51190722460768,9.978466143169126,High Risk,0.7433333333333333,1
2024-03-21 10:00:00,31.013595473493357,-111.42695869389226,8.699777447077958,High Risk,0.7433333333333333,1
2024-03-30 14:00:00,38.88826730903865,-119.60832614542493,9.638239714373306,High Risk,0.7433333333333333,1
2024-03-06 12:00:00,30.00000525291443,-119.79322574338248,3.2302812786414368,High Risk,0.7433333333333333,1
2024-01-14 07:00:00,44.78810015555301,-114.1094238034862,9.885718609948988,High Risk,0.7433333333333333,1
2024-06-08 07:00:00,39.13419129032624,-113.63389760068314,6.893623720445773,High Risk,0.7433333333333333,1
2024-05-29 15:00:00,38.56614975811834,-72.05003196030546,3.997403123308967,High Risk,0.7433333333333333,1
2024-06-07 05:00:00,49.724326570397565,-70.094799633435,8.571737289202947,High Risk,0.7433333333333333,0
2024-06-02 21:00:00,47.25258797416679,-102.08427567102298,0.0681041069188485,High Risk,0.7433333333333333,0
2024-05-29 17:00:00,34.77703090121561,-84.29879683068182,0.2907122122707755,High Risk,0.7433333333333333,1
2024-02-27 00:00:00,48.578385075798906,-92.31457228152308,8.098381378080887,High Risk,0.7433333333333333,1
2024-04-03 21:00:00,31.84394744443992,-70.00000004516238,9.91081842320164,High Risk,0.7433333333333333,1
2024-07-10 18:00:00,40.266085207168246,-96.38918854812464,9.999905966544992,High Risk,0.7433333333333333,1
2024-07-23 03:00:00,43.93392998877869,-70.04528710742372,5.204509173750705,High Risk,0.7433333333333333,0
2024-06-07 09:00:00,31.020116903067297,-76.44189423340652,9.123196051654418,High Risk,0.74,1
2024-06-15 13:00:00,35.2907930941578,-85.15343890725347,1.858991932188516,High Risk,0.74,0
2024-01-29 00:00:00,33.82107497000159,-70.55841506016299,5.273967042833046,High Risk,0.74,0
2023-12-24 12:00:00,45.70685583751281,-70.64059156334014,2.827385106141629,High Risk,0.74,1
2024-06-15 00:00:00,49.09028520631881,-70.30751758644615,1.5451539033312642,High Risk,0.74,1
2024-08-21 01:00:00,31.755586385160544,-74.28537736197879,9.95761623804998,High Risk,0.74,1
2024-02-11 15:00:00,45.93155554857212,-88.98076107653065,9.9495717050713,High Risk,0.74,0
2023-12-19 20:00:00,44.534000763141904,-107.13066014641647,4.231691203988372,High Risk,0.74,0
2024-05-20 04:00:00,30.13454007614834,-84.08562307379984,9.854309708310325,High Risk,0.74,1
2024-02-26 22:00:00,42.584513235834464,-115.92885351162964,8.675398890204413,High Risk,0.74,1
2024-03-01 00:00:00,31.091208366288384,-74.62101415028584,9.948470482402298,High Risk,0.74,0
2024-03-01 23:00:00,32.13440473125729,-70.26980797759472,9.978557964774474,High Risk,0.74,1
2024-06-07 19:00:00,49.98989796956716,-88.98826100235193,1.289092024887564,High Risk,0.74,0
2024-06-19 10:00:00,49.50347770385751,-70.01895626902882,9.979887850793212,High Risk,0.74,1
2024-02-25 22:00:00,33.68787156665988,-79.699611254199,9.973848758158288,High Risk,0.74,0
2024-02-18 12:00:00,32.478276571436574,-81.0614399924323,9.99491442130106,High Risk,0.74,0
2024-03-03 10:00:00,44.15632825765616,-107.20455648119751,5.884174779796197,High Risk,0.74,0
2024-05-12 11:00:00,30.00000000929355,-118.71681219313336,8.90687847662997,High Risk,0.74,0
2024-03-14 08:00:00,37.17681484347705,-110.05555829560888,9.828279601916304,High Risk,0.74,1
2024-03-11 23:00:00,40.65555959943836,-70.34137236011502,7.198469630914312,High Risk,0.74,1
2024-03-10 11:00:00,49.81468301087255,-97.72781267975766,0.5359240676928727,High Risk,0.74,1
2024-06-29 07:00:00,48.90190895334151,-79.83494815459693,2.289140455928176,High Risk,0.74,1
2024-05-08 20:00:00,38.21369464644036,-70.0075896330876,9.94419802518245,High Risk,0.74,0
2024-04-01 02:00:00,30.072985961667595,-105.59695121952626,9.999923796079504,High Risk,0.74,1
2024-03-24 01:00:00,30.009847181294816,-70.52468259041825,8.50667741883582,High Risk,0.74,0
2024-07-09 11:00:00,30.20559893247811,-70.00034084115208,0.9979008694635088,High Risk,0.74,0
2024-07-03 17:00:00,49.986679639578114,-70.50252331190339,8.059905112068256,High Risk,0.74,1
2024-07-13 16:00:00,30.272775658722164,-106.56941003643044,8.382878178810891,High Risk,0.74,0
2024-04-04 07:00:00,30.04683318966941,-93.4936550122319,5.391359545769453,High Risk,0.74,1
2024-04-09 03:00:00,32.75290589453807,-106.40882881908476,8.115033977549375,High Risk,0.74,0
2024-04-12 11:00:00,35.66712835448084,-71.22249887641232,0.1880727502261777,High Risk,0.74,0
2024-04-24 11:00:00,47.42044925918572,-105.40668073163718,2.5014672780737923,High Risk,0.74,0
2024-04-17 06:00:00,35.14906438789907,-108.29883377514956,9.907796003034738,High Risk,0.74,0
2024-04-18 06:00:00,34.2081647873536,-100.52001903241292,9.81136916960321,High Risk,0.74,0
2024-01-05 20:00:00,49.77912722781334,-80.44083810537145,7.947246464810258,High Risk,0.74,0
2024-07-18 03:00:00,41.86372416941292,-115.96369136422496,9.922935983727468,High Risk,0.74,0
2024-06-17 02:00:00,30.21391583363229,-70.03040380497106,8.092081434428023,High Risk,0.74,1
2024-08-22 20:00:00,49.99830112746531,-102.58035613061784,8.212396102805574,High Risk,0.74,1
2024-01-31 03:00:00,34.44207986720521,-70.15222173218808,7.590663415671668,High Risk,0.74,1
2023-12-22 19:00:00,40.027418369585845,-70.83834868188057,8.743654946376152,High Risk,0.7366666666666667,1
2024-01-27 00:00:00,47.94932603179858,-92.61001698113274,4.814013253051572,High Risk,0.7366666666666667,1
2024-01-28 07:00:00,46.11779415090844,-88.11243926045819,8.685620277736998,High Risk,0.7366666666666667,0
2024-06-16 13:00:00,30.898040515176277,-70.12443214124862,8.966925776799371,High Risk,0.7366666666666667,1
2024-04-01 07:00:00,48.91175053849362,-85.49040750865294,5.601226112052183,High Risk,0.7366666666666667,0
2024-07-23 04:00:00,43.00742462942269,-75.94587175600554,9.22462688293028,High Risk,0.7366666666666667,1
2024-07-22 21:00:00,35.72520833332423,-113.88055647926024,9.500814050780098,High Risk,0.7366666666666667,1
2024-04-01 13:00:00,45.22588311548965,-118.09833511744992,8.639527280214905,High Risk,0.7366666666666667,1
2024-04-28 13:00:00,30.17915061885321,-71.82615331776134,9.358915137263535,High Risk,0.7366666666666667,1
2024-04-18 13:00:00,45.88564391175859,-74.66394020424647,9.074465904050047,High Risk,0.7366666666666667,1
2024-04-15 05:00:00,44.92782907587497,-72.3034834205121,8.858771893888175,High Risk,0.7366666666666667,0
2024-07-13 20:00:00,35.072998428796126,-82.57533196702693,2.86671006223321,High Risk,0.7366666666666667,1
2023-12-20 06:00:00,43.963249043690126,-70.73599343392908,8.08104429434732,High Risk,0.7366666666666667,1
2024-08-11 02:00:00,32.98918407674554,-83.08538375308359,9.893649120044122,High Risk,0.7366666666666667,1
2023-12-10 13:00:00,49.80424595303413,-101.223767635725,5.962894722346354,High Risk,0.7366666666666667,1
2023-12-31 15:00:00,31.322675940971244,-70.4522424562056,4.667175869949068,High Risk,0.7366666666666667,0
2024-06-28 05:00:00,42.86912431037469,-116.12547106725884,0.3305197450452135,High Risk,0.7366666666666667,1
2024-03-02 11:00:00,30.021165867553083,-71.89363235898824,5.25330756414649,High Risk,0.7366666666666667,1
2024-05-12 16:00:00,30.88236496796445,-114.82419046884984,6.144184292268066,High Risk,0.7366666666666667,0
2024-02-25 13:00:00,49.18564855511359,-77.6854912771651,9.768991106631496,High Risk,0.7366666666666667,1
2024-02-18 06:00:00,42.62013238439854,-114.20682210820004,9.708077128422692,High Risk,0.7366666666666667,1
2024-02-12 12:00:00,30.791966519922365,-70.23466656158809,9.050400616537804,High Risk,0.7366666666666667,0
2023-12-25 17:00:00,35.05150804497912,-78.43943644829386,9.99903098224689,High Risk,0.7366666666666667,0
2024-06-06 21:00:00,30.162059680549035,-108.20660009778491,9.999999872429036,High Risk,0.7366666666666667,1
2024-02-24 17:00:00,48.95380252740782,-85.66588338549167,9.848561947141173,High Risk,0.7366666666666667,0
2023-12-21 18:00:00,30.01167382737178,-117.84169217518364,1.8524479633517976,High Risk,0.7366666666666667,1
2023-12-25 23:00:00,49.02530456728154,-70.1374922126681,1.6261551988056198,High Risk,0.7366666666666667,1
2024-02-13 09:00:00,46.904351197319954,-70.0220645633056,7.379392601908944,High Risk,0.7366666666666667,0
2024-06-30 14:00:00,30.031788869055514,-73.74255500308874,5.689323314224039,High Risk,0.7366666666666667,0
2024-03-13 03:00:00,40.6364677744742,-119.84311789582078,3.509754977306747,High Risk,0.7366666666666667,0
2024-01-11 17:00:00,41.09540523372083,-99.83191012532534,9.77034757713465,High Risk,0.7366666666666667,0
2024-07-31 00:00:00,43.10133597614845,-112.9730082374495,5.133600414330647,High Risk,0.7366666666666667,1
2024-05-01 22:00:00,48.287814322341774,-75.89906184407036,9.938445318811375,High Risk,0.7366666666666667,0
2024-05-05 19:00:00,46.2586254464878,-73.40413848214047,8.017307667950654,High Risk,0.7366666666666667,0
2024-03-25 06:00:00,38.91547217207621,-70.03437118342806,9.999942885506108,High Risk,0.7366666666666667,1
2024-05-17 11:00:00,45.10326677574028,-72.09867586820971,4.175257412210131,High Risk,0.7366666666666667,0
2023-12-13 19:00:00,36.28742158288239,-70.00536036801745,0.5052068545296075,High Risk,0.7366666666666667,1
2023-12-17 00:00:00,33.26795342419334,-113.26757361968863,9.693770937253184,High Risk,0.7333333333333333,0
2024-07-15 22:00:00,48.72433329848646,-83.21291259365998,7.642750717183272,High Risk,0.7333333333333333,0
2024-04-25 22:00:00,35.25015066342888,-70.35524254760537,7.901961497136993,High Risk,0.7333333333333333,1
2024-07-19 21:00:00,33.57720866999695,-98.23219545167134,9.477597040947485,High Risk,0.7333333333333333,1
